trade_id,trader_id,persona,account_size,balance_before_trade,balance_after_trade,trade_timestamp,strategy_type,leverage_used,holding_minutes,stop_loss_used,pnl,trade_outcome,overnight_position,capital_risked,risk_percentage
e817dc06-26c2-4582-89cf-ac21eb352403,TRADER_106,disciplined_option_seller,2173480,2170569.45,2171407.75,2025-01-06 12:39:00,Short Straddle,1.14,1532,1,838.3,WIN,1,45538.6,0.021
0218c6be-b183-4536-9fd2-1c0c5a09883e,TRADER_106,disciplined_option_seller,2173480,2171407.75,2173641.27,2025-01-07 14:25:00,Iron Condor,1.57,4759,0,2233.52,WIN,1,29551.04,0.0136
b871899a-ccd8-4747-afa5-a40597788c7c,TRADER_106,disciplined_option_seller,2173480,2173641.27,2175671.0,2025-01-07 12:06:00,Short Straddle,1.51,322,0,2029.73,WIN,1,45716.76,0.021
c9ca3c52-3261-44c7-b846-8fe555a1c29e,TRADER_106,disciplined_option_seller,2173480,2175671.0,2176835.2,2025-01-07 09:20:00,Short Straddle,1.67,2794,1,1164.2,WIN,1,35976.95,0.0166
cac9ddce-83c9-4f31-a36b-4434d4cd6954,TRADER_106,disciplined_option_seller,2173480,2176835.2,2178016.46,2025-01-07 14:59:00,Iron Condor,2.76,1710,1,1181.26,WIN,1,59837.65,0.0275
672e3a0a-10e6-4a0b-aae2-eb3371c07001,TRADER_106,disciplined_option_seller,2173480,2178016.46,2179954.19,2025-01-08 13:30:00,Iron Condor,2.33,3574,0,1937.73,WIN,0,39097.08,0.018
ae78e009-270a-4bee-971a-be543636ff13,TRADER_106,disciplined_option_seller,2173480,2179954.19,2181686.32,2025-01-08 10:26:00,Short Straddle,1.79,4098,1,1732.13,WIN,1,64610.83,0.0297
80926bc8-b44d-4cb5-bbbd-3d885af75b95,TRADER_106,disciplined_option_seller,2173480,2181686.32,2182690.98,2025-01-09 13:41:00,Short Straddle,2.33,2528,1,1004.66,WIN,1,63291.03,0.0291
3e20371a-95b5-4962-ae21-c1c8d384082e,TRADER_106,disciplined_option_seller,2173480,2182690.98,2183786.58,2025-01-09 13:17:00,Short Straddle,1.04,2377,1,1095.6,WIN,1,49249.42,0.0227
27cfba83-32f0-43c0-8b31-0a6b4470d18a,TRADER_106,disciplined_option_seller,2173480,2183786.58,2181583.35,2025-01-10 15:25:00,Iron Condor,1.31,3300,1,-2203.23,LOSS,1,61382.02,0.0282
66a17a6a-4848-4533-b95b-b17cf2b87886,TRADER_106,disciplined_option_seller,2173480,2181583.35,2182956.22,2025-01-10 14:55:00,Short Straddle,2.42,3730,1,1372.87,WIN,1,35889.84,0.0165
a72f1ecd-a627-47ee-b183-126e5709ca16,TRADER_106,disciplined_option_seller,2173480,2182956.22,2182931.55,2025-01-10 11:32:00,Iron Condor,1.37,3148,1,-24.67,LOSS,1,34733.61,0.016
65cded08-6af6-4bba-a4b8-9f27d85ecb5b,TRADER_106,disciplined_option_seller,2173480,2182931.55,2180100.93,2025-01-13 11:43:00,Iron Condor,2.89,4152,1,-2830.62,LOSS,1,59824.54,0.0275
219a7fc7-a617-4fd2-beb4-f9d049bb0d6f,TRADER_106,disciplined_option_seller,2173480,2180100.93,2180298.27,2025-01-13 11:15:00,Short Straddle,2.46,3877,0,197.34,WIN,1,43182.29,0.0199
c18ca440-858b-4166-932e-e8297def1c5f,TRADER_106,disciplined_option_seller,2173480,2180298.27,2176583.16,2025-01-14 12:52:00,Iron Condor,2.15,2309,1,-3715.11,LOSS,0,35276.76,0.0162
46156f59-9a6e-4236-bac3-102ca1b73a6f,TRADER_106,disciplined_option_seller,2173480,2176583.16,2178684.63,2025-01-14 10:04:00,Iron Condor,1.47,3865,1,2101.47,WIN,1,51772.68,0.0238
bd1e90a1-69d5-4aac-80e8-fcfc46aff2e5,TRADER_106,disciplined_option_seller,2173480,2178684.63,2180182.8,2025-01-15 10:36:00,Short Straddle,2.26,2073,0,1498.17,WIN,0,39404.87,0.0181
cbbf223b-256d-4115-8dd4-47d8edb59400,TRADER_106,disciplined_option_seller,2173480,2180182.8,2180838.03,2025-01-15 12:00:00,Short Straddle,1.19,3606,0,655.23,WIN,1,63701.43,0.0293
8ce44d26-90fb-4eae-9c7d-ae502081d9bb,TRADER_106,disciplined_option_seller,2173480,2180838.03,2182470.9,2025-01-16 14:47:00,Iron Condor,1.99,4283,1,1632.87,WIN,1,26304.2,0.0121
d9d3dc60-c431-48f5-a471-9cf98f63aaab,TRADER_106,disciplined_option_seller,2173480,2182470.9,2183803.7,2025-01-16 09:48:00,Iron Condor,1.12,3387,1,1332.8,WIN,1,51421.48,0.0237
fedbb252-02d2-40e4-865f-5decc18f5f63,TRADER_106,disciplined_option_seller,2173480,2183803.7,2185323.34,2025-01-17 11:15:00,Short Straddle,1.42,1384,0,1519.64,WIN,1,31064.85,0.0143
0919820d-bc25-4040-b996-5d68a7bf187b,TRADER_106,disciplined_option_seller,2173480,2185323.34,2186192.77,2025-01-20 12:06:00,Short Straddle,1.49,2023,1,869.43,WIN,0,48598.47,0.0224
0992b128-5b63-4533-8922-d9a510750b31,TRADER_106,disciplined_option_seller,2173480,2186192.77,2185696.89,2025-01-20 13:42:00,Short Straddle,1.0,3636,1,-495.88,LOSS,1,39969.82,0.0184
b9491323-e8d3-4643-bf6b-0d026949e3ac,TRADER_106,disciplined_option_seller,2173480,2185696.89,2182471.47,2025-01-21 13:53:00,Short Straddle,1.75,2046,1,-3225.42,LOSS,1,33208.65,0.0153
f72eb4c7-4bd8-4d1e-9f42-fc5c99f8b664,TRADER_106,disciplined_option_seller,2173480,2182471.47,2182105.09,2025-01-21 11:53:00,Short Straddle,2.54,3495,1,-366.38,LOSS,1,47723.03,0.022
ccc3c2a8-24fc-4dc6-8a59-e56d081a37be,TRADER_106,disciplined_option_seller,2173480,2182105.09,2184248.72,2025-01-21 11:14:00,Short Straddle,1.52,4780,1,2143.63,WIN,0,50619.67,0.0233
24446654-52db-423f-8f19-3ac17727df24,TRADER_106,disciplined_option_seller,2173480,2184248.72,2184782.8,2025-01-22 09:16:00,Iron Condor,1.44,2125,1,534.08,WIN,1,31155.22,0.0143
e7e93b08-cfde-4ae9-9359-eb14495aa159,TRADER_106,disciplined_option_seller,2173480,2184782.8,2185904.08,2025-01-23 12:20:00,Iron Condor,1.03,1919,1,1121.28,WIN,1,41605.84,0.0191
fc40d996-8906-471e-a672-163aa23311d9,TRADER_106,disciplined_option_seller,2173480,2185904.08,2189585.9,2025-01-23 11:03:00,Short Straddle,2.74,4415,1,3681.82,WIN,1,37036.25,0.017
81f791ca-1bc0-49f1-a1d0-bb4e71d48e62,TRADER_106,disciplined_option_seller,2173480,2189585.9,2191999.81,2025-01-24 13:06:00,Iron Condor,2.34,327,1,2413.91,WIN,1,44599.91,0.0205
ae129afd-cd8e-4a44-82b6-df070df3673f,TRADER_106,disciplined_option_seller,2173480,2191999.81,2194484.47,2025-01-24 13:44:00,Short Straddle,2.6,313,0,2484.66,WIN,1,37532.75,0.0173
2f7e5046-a617-4442-a1eb-17b8308a8886,TRADER_106,disciplined_option_seller,2173480,2194484.47,2198280.44,2025-01-24 12:43:00,Iron Condor,2.93,3602,1,3795.97,WIN,0,33922.08,0.0156
0a418161-c3cd-4629-b1a7-d7c224ab1e5f,TRADER_106,disciplined_option_seller,2173480,2198280.44,2201414.22,2025-01-27 12:43:00,Short Straddle,2.44,843,1,3133.78,WIN,1,65204.08,0.03
31768ce5-ac0b-4e37-b2a2-e1f800f526e6,TRADER_106,disciplined_option_seller,2173480,2201414.22,2199600.7,2025-01-27 14:35:00,Iron Condor,2.76,2320,1,-1813.52,LOSS,1,59420.63,0.0273
a2ec301c-7806-41a9-ada6-27cd866487ff,TRADER_106,disciplined_option_seller,2173480,2199600.7,2201942.2,2025-01-27 12:18:00,Iron Condor,2.49,4502,1,2341.5,WIN,1,38962.15,0.0179
4c6ed1ff-12eb-4b97-a5dd-7e1a0dbc0101,TRADER_106,disciplined_option_seller,2173480,2201942.2,2200509.93,2025-01-28 15:16:00,Short Straddle,1.91,3940,1,-1432.27,LOSS,1,63094.13,0.029
f2c5fb20-2cbc-489d-b06a-2960331a5905,TRADER_106,disciplined_option_seller,2173480,2200509.93,2196554.66,2025-01-28 13:08:00,Short Straddle,2.85,4915,1,-3955.27,LOSS,1,51161.98,0.0235
9ca745b5-7f6d-471b-97ad-61a897c70754,TRADER_106,disciplined_option_seller,2173480,2196554.66,2197152.01,2025-01-29 14:02:00,Short Straddle,1.5,4182,1,597.35,WIN,1,42019.5,0.0193
75d43084-bc15-4cd2-832e-388a966ddbe1,TRADER_106,disciplined_option_seller,2173480,2197152.01,2199318.56,2025-01-29 11:34:00,Iron Condor,2.65,2342,1,2166.55,WIN,1,59863.72,0.0275
887e5711-8e29-4ebd-9ef3-58f2e8987fcb,TRADER_106,disciplined_option_seller,2173480,2199318.56,2201051.87,2025-01-30 12:49:00,Iron Condor,1.43,2004,1,1733.31,WIN,1,42253.73,0.0194
02ad7fd5-7746-464d-9b92-8eebb51a6717,TRADER_106,disciplined_option_seller,2173480,2201051.87,2202360.37,2025-01-30 14:25:00,Iron Condor,1.22,4478,1,1308.5,WIN,1,40173.05,0.0185
82ac27a9-3312-4b2c-85ca-b206732ad0a6,TRADER_106,disciplined_option_seller,2173480,2202360.37,2202751.01,2025-01-30 13:29:00,Short Straddle,2.43,3753,1,390.64,WIN,1,52982.27,0.0244
470ff964-22bf-465a-a442-84d42cf22ab5,TRADER_106,disciplined_option_seller,2173480,2202751.01,2199337.94,2025-01-31 15:03:00,Iron Condor,2.98,4975,0,-3413.07,LOSS,0,47870.7,0.022
2b09d5b0-5365-4323-a291-f009a0c3c368,TRADER_106,disciplined_option_seller,2173480,2199337.94,2198298.25,2025-01-31 13:55:00,Iron Condor,1.26,4477,1,-1039.69,LOSS,1,47764.74,0.022
c0917a7a-3c7f-44c4-b3be-6380980e4bed,TRADER_106,disciplined_option_seller,2173480,2198298.25,2195945.74,2025-01-31 15:05:00,Iron Condor,2.56,4585,1,-2352.51,LOSS,1,41194.55,0.019
b18acd18-9e62-4ce7-8763-9761b8acffa4,TRADER_106,disciplined_option_seller,2173480,2195945.74,2193685.93,2025-01-31 11:13:00,Iron Condor,2.23,1459,1,-2259.81,LOSS,1,37041.96,0.017
1e26cfd9-85ef-4082-a564-e5cea7a9e060,TRADER_106,disciplined_option_seller,2173480,2193685.93,2193056.21,2025-02-03 11:11:00,Short Straddle,1.17,4649,1,-629.72,LOSS,1,54419.86,0.025
54641d06-7eb5-4adc-b8ea-e8ac56cb37d7,TRADER_106,disciplined_option_seller,2173480,2193056.21,2193845.13,2025-02-03 11:48:00,Short Straddle,1.81,4090,1,788.92,WIN,0,61526.8,0.0283
00a93292-60ca-4016-b4cd-8cd1cfdc7d98,TRADER_106,disciplined_option_seller,2173480,2193845.13,2192867.04,2025-02-03 10:00:00,Short Straddle,1.04,941,0,-978.09,LOSS,1,52571.71,0.0242
fe3d8186-452b-4b83-bf63-68c738f31e17,TRADER_106,disciplined_option_seller,2173480,2192867.04,2193517.62,2025-02-04 09:21:00,Iron Condor,1.07,1923,1,650.58,WIN,1,24104.19,0.0111
09b65678-f7ef-4c3e-9719-bc403e9ca71f,TRADER_106,disciplined_option_seller,2173480,2193517.62,2196212.1,2025-02-04 13:37:00,Iron Condor,1.59,390,1,2694.48,WIN,1,40391.98,0.0186
4c33bfb4-165f-4606-8cb6-9d4c35d389e0,TRADER_106,disciplined_option_seller,2173480,2196212.1,2198112.66,2025-02-04 09:38:00,Iron Condor,2.24,4272,1,1900.56,WIN,1,31320.58,0.0144
eaf028dc-c62b-4887-b93f-1ef14bd8deab,TRADER_106,disciplined_option_seller,2173480,2198112.66,2196114.16,2025-02-04 11:33:00,Short Straddle,2.47,3855,1,-1998.5,LOSS,1,42918.02,0.0197
a83d0a09-670d-42a4-94a9-9996713dbc29,TRADER_106,disciplined_option_seller,2173480,2196114.16,2198913.87,2025-02-04 14:04:00,Iron Condor,2.9,2974,1,2799.71,WIN,1,55624.32,0.0256
512f5413-9437-465d-9509-90bc083a68ca,TRADER_106,disciplined_option_seller,2173480,2198913.87,2200220.55,2025-02-05 12:34:00,Short Straddle,2.02,1003,1,1306.68,WIN,1,60949.67,0.028
acfe5747-cae3-457d-a4ef-9e669cf8325e,TRADER_106,disciplined_option_seller,2173480,2200220.55,2201959.04,2025-02-05 09:46:00,Iron Condor,1.33,3690,1,1738.49,WIN,1,46190.58,0.0213
af56c3c7-dcb0-4577-96b4-e0446b0f2769,TRADER_106,disciplined_option_seller,2173480,2201959.04,2199774.52,2025-02-06 10:12:00,Short Straddle,1.27,2516,1,-2184.52,LOSS,1,23206.46,0.0107
d2c5480a-bf49-4ba6-b3ba-c155dbc71d24,TRADER_106,disciplined_option_seller,2173480,2199774.52,2200513.7,2025-02-07 10:13:00,Iron Condor,1.05,4797,1,739.18,WIN,1,60321.69,0.0278
af5805e3-1936-49ea-8b34-cf351eca4a7b,TRADER_106,disciplined_option_seller,2173480,2200513.7,2204233.02,2025-02-07 13:06:00,Iron Condor,2.55,3697,1,3719.32,WIN,1,52820.52,0.0243
ff2fb910-3ed5-4e61-8736-45508c3240b5,TRADER_106,disciplined_option_seller,2173480,2204233.02,2204295.57,2025-02-10 11:30:00,Iron Condor,1.48,1555,1,62.55,WIN,1,43363.28,0.02
b9f868b3-0018-4545-bebd-02ef0ed54553,TRADER_106,disciplined_option_seller,2173480,2204295.57,2202229.91,2025-02-10 14:49:00,Short Straddle,1.77,311,1,-2065.66,LOSS,1,53682.37,0.0247
4de7c678-c1af-45c8-8626-a630656f5532,TRADER_106,disciplined_option_seller,2173480,2202229.91,2204891.17,2025-02-11 11:21:00,Iron Condor,2.65,4473,1,2661.26,WIN,1,41228.19,0.019
f27c9177-e73f-4022-8da9-b7420445b149,TRADER_106,disciplined_option_seller,2173480,2204891.17,2201631.13,2025-02-11 09:53:00,Iron Condor,2.64,1855,0,-3260.04,LOSS,1,62430.32,0.0287
02c1e6c0-cc80-4741-928f-0b226892386a,TRADER_106,disciplined_option_seller,2173480,2201631.13,2201926.06,2025-02-12 09:39:00,Iron Condor,2.06,4093,0,294.93,WIN,1,36814.22,0.0169
7232a170-e388-4228-adaf-cb1b44d0cfdf,TRADER_106,disciplined_option_seller,2173480,2201926.06,2203888.24,2025-02-13 10:43:00,Short Straddle,2.93,3145,1,1962.18,WIN,1,51151.79,0.0235
5c1b253d-5ec5-45ea-9b3b-c8dde3992d7f,TRADER_106,disciplined_option_seller,2173480,2203888.24,2200904.12,2025-02-13 13:48:00,Short Straddle,2.39,930,1,-2984.12,LOSS,1,46240.78,0.0213
003fce98-88ba-4d03-98df-52e61d7a657b,TRADER_106,disciplined_option_seller,2173480,2200904.12,2202754.59,2025-02-13 09:23:00,Short Straddle,1.75,3196,1,1850.47,WIN,1,42681.16,0.0196
136d61a3-fcb6-4904-b1f3-679d7f99ea93,TRADER_106,disciplined_option_seller,2173480,2202754.59,2203885.73,2025-02-14 12:30:00,Iron Condor,1.24,2359,1,1131.14,WIN,1,22627.15,0.0104
ad77e33e-ec02-42f8-98df-b191c7953f77,TRADER_106,disciplined_option_seller,2173480,2203885.73,2204055.25,2025-02-14 12:43:00,Short Straddle,1.14,1701,1,169.52,WIN,1,49548.52,0.0228
f53099e2-d08a-4cbc-aee3-a12a6f604a8b,TRADER_106,disciplined_option_seller,2173480,2204055.25,2199541.78,2025-02-14 11:38:00,Short Straddle,2.64,3628,1,-4513.47,LOSS,1,55157.3,0.0254
53ef1c1d-f23c-40b0-8eaa-4826bef5bbde,TRADER_106,disciplined_option_seller,2173480,2199541.78,2201219.88,2025-02-17 13:03:00,Short Straddle,1.22,4194,1,1678.1,WIN,0,49825.1,0.0229
3539b43e-a8c3-4653-9a8b-71b617b1d000,TRADER_106,disciplined_option_seller,2173480,2201219.88,2202992.82,2025-02-17 15:04:00,Short Straddle,2.15,2253,1,1772.94,WIN,1,29904.76,0.0138
82e38cbb-457f-4e58-8a6d-735bd4f24d71,TRADER_106,disciplined_option_seller,2173480,2202992.82,2205663.63,2025-02-18 10:25:00,Short Straddle,1.86,4113,1,2670.81,WIN,1,48833.23,0.0225
f1939c84-ff65-47e0-bce2-c2011198be89,TRADER_106,disciplined_option_seller,2173480,2205663.63,2206723.19,2025-02-18 14:41:00,Short Straddle,2.61,2416,1,1059.56,WIN,0,48003.97,0.0221
419a5410-a738-43c0-8997-83cb605d1e9e,TRADER_106,disciplined_option_seller,2173480,2206723.19,2209653.12,2025-02-18 14:46:00,Iron Condor,2.96,2362,1,2929.93,WIN,1,55088.61,0.0253
e0276d05-6c29-4ea5-b2b8-a6da830bb77e,TRADER_106,disciplined_option_seller,2173480,2209653.12,2209700.32,2025-02-19 11:01:00,Short Straddle,2.61,2391,1,47.2,WIN,1,32220.28,0.0148
dd5a4732-3b7d-4aec-b18e-57aef3f1c109,TRADER_106,disciplined_option_seller,2173480,2209700.32,2208409.35,2025-02-19 15:23:00,Short Straddle,2.24,1744,1,-1290.97,LOSS,1,25951.82,0.0119
d4acb8e5-5228-4c9e-988b-ec214c432d0e,TRADER_106,disciplined_option_seller,2173480,2208409.35,2206674.8,2025-02-19 14:17:00,Short Straddle,1.59,3054,1,-1734.55,LOSS,1,51051.7,0.0235
9a3cb4a2-babc-435f-91a6-af2a3a9a4111,TRADER_106,disciplined_option_seller,2173480,2206674.8,2203796.45,2025-02-20 09:36:00,Short Straddle,2.56,3706,1,-2878.35,LOSS,1,56721.47,0.0261
c34bce91-9b44-40a2-a6ce-b9c8f4ad0984,TRADER_106,disciplined_option_seller,2173480,2203796.45,2207254.47,2025-02-20 13:32:00,Iron Condor,2.73,1123,1,3458.02,WIN,1,33058.01,0.0152
f4d26e49-7259-40c3-b25a-2f977a8f6d87,TRADER_106,disciplined_option_seller,2173480,2207254.47,2208737.81,2025-02-20 14:54:00,Iron Condor,1.87,2448,0,1483.34,WIN,1,30411.55,0.014
d4245a50-c9b5-4dc8-b74e-8779b4f80bf3,TRADER_106,disciplined_option_seller,2173480,2208737.81,2205734.36,2025-02-21 12:44:00,Iron Condor,2.2,3589,1,-3003.45,LOSS,1,38865.54,0.0179
ad8f627a-b368-4c6a-b53c-9da61f5c1a0d,TRADER_106,disciplined_option_seller,2173480,2205734.36,2203617.72,2025-02-24 11:35:00,Short Straddle,2.41,2706,1,-2116.64,LOSS,1,52018.7,0.0239
31a9508f-a930-4118-8d38-6269543d415d,TRADER_106,disciplined_option_seller,2173480,2203617.72,2201219.02,2025-02-24 09:45:00,Iron Condor,2.23,1387,1,-2398.7,LOSS,1,60895.25,0.028
5b1db12c-f4e1-4608-a920-a5a7eb861bdd,TRADER_106,disciplined_option_seller,2173480,2201219.02,2201669.19,2025-02-24 13:30:00,Short Straddle,2.28,4354,1,450.17,WIN,1,40312.53,0.0185
99d90681-9713-48b1-ab19-99e8554a3df6,TRADER_106,disciplined_option_seller,2173480,2201669.19,2202434.35,2025-02-24 12:53:00,Iron Condor,2.35,1714,0,765.16,WIN,1,28262.89,0.013
19dac668-78b3-4519-988a-4475d4551466,TRADER_106,disciplined_option_seller,2173480,2202434.35,2201225.95,2025-02-25 13:44:00,Iron Condor,1.67,2099,0,-1208.4,LOSS,1,39115.32,0.018
fda54305-21f6-46bb-9497-227283241e90,TRADER_106,disciplined_option_seller,2173480,2201225.95,2202399.05,2025-02-25 14:49:00,Short Straddle,1.69,2781,1,1173.1,WIN,1,29196.55,0.0134
b6b8dddf-c1d1-4deb-9af9-e3f8423a1e79,TRADER_106,disciplined_option_seller,2173480,2202399.05,2203531.41,2025-02-26 10:13:00,Iron Condor,2.5,1749,1,1132.36,WIN,1,32867.71,0.0151
5a2c9feb-e11f-42fd-a332-5874484db9e3,TRADER_106,disciplined_option_seller,2173480,2203531.41,2205175.66,2025-02-26 09:46:00,Short Straddle,2.0,2334,1,1644.25,WIN,1,59649.13,0.0274
24de6137-656a-4510-8766-8674ac4e8921,TRADER_106,disciplined_option_seller,2173480,2205175.66,2206841.0,2025-02-26 12:22:00,Iron Condor,1.49,733,1,1665.34,WIN,1,50167.67,0.0231
0aaf0d04-d530-4c39-bb96-c2ad8f6bab91,TRADER_106,disciplined_option_seller,2173480,2206841.0,2207169.25,2025-02-27 12:02:00,Iron Condor,2.87,3531,1,328.25,WIN,1,46987.48,0.0216
4e18502e-2a08-407e-91aa-a253be12d773,TRADER_106,disciplined_option_seller,2173480,2207169.25,2206138.7,2025-02-27 15:12:00,Iron Condor,1.34,2837,1,-1030.55,LOSS,1,28927.98,0.0133
16b4df86-e515-4a6d-b78a-ad0d75f6ec4a,TRADER_106,disciplined_option_seller,2173480,2206138.7,2204343.82,2025-02-27 13:15:00,Iron Condor,1.46,3132,1,-1794.88,LOSS,1,45262.02,0.0208
759e2f8c-65b6-48fa-8b34-2f68b06de3b6,TRADER_106,disciplined_option_seller,2173480,2204343.82,2203784.92,2025-02-28 09:42:00,Short Straddle,2.06,2086,1,-558.9,LOSS,1,47914.63,0.022
e34a365a-c2ee-4361-b27d-e9121c6caf78,TRADER_106,disciplined_option_seller,2173480,2203784.92,2204968.84,2025-02-28 09:56:00,Iron Condor,2.59,2463,1,1183.92,WIN,0,32940.26,0.0152
f2dfcdbe-40fc-47be-a733-b7ecf4a93217,TRADER_106,disciplined_option_seller,2173480,2204968.84,2206697.45,2025-03-03 10:13:00,Iron Condor,1.77,1632,1,1728.61,WIN,1,64973.22,0.0299
d3d2166e-77d4-4d49-b0e2-c551f8017313,TRADER_106,disciplined_option_seller,2173480,2206697.45,2208015.26,2025-03-04 14:50:00,Iron Condor,1.61,4422,1,1317.81,WIN,1,47023.42,0.0216
a70536e4-1bf8-4b6d-8bed-553258e45be6,TRADER_106,disciplined_option_seller,2173480,2208015.26,2208740.17,2025-03-04 09:47:00,Short Straddle,2.3,3311,1,724.91,WIN,1,27746.23,0.0128
487a523f-4cbc-4ada-90eb-de0d58b9dc34,TRADER_106,disciplined_option_seller,2173480,2208740.17,2211410.48,2025-03-05 13:45:00,Short Straddle,2.32,3467,1,2670.31,WIN,1,39150.35,0.018
840ea820-5bf1-4d56-88fc-80f332bdff12,TRADER_106,disciplined_option_seller,2173480,2211410.48,2210323.68,2025-03-05 10:02:00,Iron Condor,1.71,2075,1,-1086.8,LOSS,1,55983.91,0.0258
febd571a-a7ae-45f1-a3b3-11a2daf1d76e,TRADER_106,disciplined_option_seller,2173480,2210323.68,2209626.09,2025-03-05 10:23:00,Short Straddle,2.81,602,1,-697.59,LOSS,1,32301.88,0.0149
1d25da06-da8e-4bf6-96b3-783746a7a1ff,TRADER_106,disciplined_option_seller,2173480,2209626.09,2209836.59,2025-03-06 13:54:00,Short Straddle,2.41,1255,1,210.5,WIN,1,52486.22,0.0241
d9d8f8a4-03ac-48c3-be96-6a54df91f748,TRADER_106,disciplined_option_seller,2173480,2209836.59,2209000.82,2025-03-06 10:59:00,Short Straddle,2.52,1364,1,-835.77,LOSS,1,48934.09,0.0225
78a53eaa-7d2c-472b-986e-67b58e1cb5a7,TRADER_106,disciplined_option_seller,2173480,2209000.82,2210669.6,2025-03-06 11:35:00,Iron Condor,2.74,1269,0,1668.78,WIN,0,58736.75,0.027
a59c40f2-af5d-4af7-86c4-fb27a3258bda,TRADER_106,disciplined_option_seller,2173480,2210669.6,2210784.51,2025-03-06 14:38:00,Iron Condor,1.58,1603,0,114.91,WIN,0,55934.02,0.0257
f38ee8c9-87d2-4f6f-8817-4ad089f2f08a,TRADER_106,disciplined_option_seller,2173480,2210784.51,2212102.89,2025-03-07 11:29:00,Short Straddle,2.36,4285,1,1318.38,WIN,0,35998.28,0.0166
0cb94bc4-3ef2-46b5-9ec7-0a8cdcff642f,TRADER_106,disciplined_option_seller,2173480,2212102.89,2210759.46,2025-03-07 09:26:00,Iron Condor,2.23,2771,1,-1343.43,LOSS,0,24698.97,0.0114
ff825f3b-50d1-45d4-acfe-8380dea72d5b,TRADER_106,disciplined_option_seller,2173480,2210759.46,2206396.56,2025-03-07 12:15:00,Short Straddle,2.83,3561,1,-4362.9,LOSS,1,23525.77,0.0108
3bca52ed-86b0-4f5c-b5ab-283f5445c908,TRADER_106,disciplined_option_seller,2173480,2206396.56,2206010.28,2025-03-10 12:15:00,Iron Condor,1.48,4479,0,-386.28,LOSS,1,40243.04,0.0185
13c30f53-594c-481a-b2c5-08cb86bac9d7,TRADER_106,disciplined_option_seller,2173480,2206010.28,2203259.25,2025-03-10 10:12:00,Iron Condor,2.56,2915,1,-2751.03,LOSS,1,37594.02,0.0173
19a82b91-722c-407c-873d-efbfe49d4d04,TRADER_106,disciplined_option_seller,2173480,2203259.25,2205698.26,2025-03-11 12:45:00,Short Straddle,2.41,3959,0,2439.01,WIN,1,62998.71,0.029
cf9bb298-6345-49a6-8b64-57db7a81fcb4,TRADER_106,disciplined_option_seller,2173480,2205698.26,2207775.88,2025-03-11 12:11:00,Short Straddle,2.05,4651,1,2077.62,WIN,1,38365.69,0.0177
7c07ba96-8f5b-4247-b8fd-ac1da07b7fe5,TRADER_106,disciplined_option_seller,2173480,2207775.88,2211258.89,2025-03-11 13:18:00,Short Straddle,2.86,3791,1,3483.01,WIN,1,37627.11,0.0173
242e6bdf-5795-49e9-b144-1a2d61a9d735,TRADER_106,disciplined_option_seller,2173480,2211258.89,2213700.6,2025-03-12 13:15:00,Iron Condor,2.0,3519,0,2441.71,WIN,1,28152.96,0.013
10ee7c50-3795-4bc5-88ce-84b396ae8c48,TRADER_106,disciplined_option_seller,2173480,2213700.6,2207909.52,2025-03-12 10:13:00,Iron Condor,2.9,2463,1,-5791.08,LOSS,0,38142.43,0.0175
e0511f59-bc44-41f0-9c39-bd546d9bf3c5,TRADER_106,disciplined_option_seller,2173480,2207909.52,2209530.3,2025-03-12 13:44:00,Short Straddle,1.45,4427,1,1620.78,WIN,1,37905.65,0.0174
e00ec3d9-fd5b-4571-bbc5-bd58f38f82a4,TRADER_106,disciplined_option_seller,2173480,2209530.3,2210385.38,2025-03-13 10:59:00,Iron Condor,1.27,3801,1,855.08,WIN,1,54438.59,0.025
ce65e0e2-3208-41d3-b2dd-401c16d2e33b,TRADER_106,disciplined_option_seller,2173480,2210385.38,2209318.36,2025-03-13 14:17:00,Iron Condor,2.05,3395,1,-1067.02,LOSS,1,53129.34,0.0244
a5373054-4b84-4203-a9fa-268144fafab0,TRADER_106,disciplined_option_seller,2173480,2209318.36,2210654.9,2025-03-13 09:37:00,Iron Condor,1.16,2055,1,1336.54,WIN,1,58354.61,0.0268
3067b4ab-d6d3-42a4-9ffd-94a19e2c09bc,TRADER_106,disciplined_option_seller,2173480,2210654.9,2208850.05,2025-03-14 14:20:00,Short Straddle,1.78,3929,1,-1804.85,LOSS,1,50539.89,0.0233
96f56fed-abf8-4332-81bc-9b10d4882afb,TRADER_106,disciplined_option_seller,2173480,2208850.05,2210542.48,2025-03-14 15:08:00,Short Straddle,2.23,3374,1,1692.43,WIN,1,56457.22,0.026
f8f9baa9-9c6a-4dd7-9d2d-0aa7f5d8b2ed,TRADER_106,disciplined_option_seller,2173480,2210542.48,2206946.15,2025-03-17 14:30:00,Iron Condor,2.69,3340,1,-3596.33,LOSS,1,54170.44,0.0249
bdf01bfa-2417-42b8-9baf-4a91521145a4,TRADER_106,disciplined_option_seller,2173480,2206946.15,2208546.19,2025-03-17 11:40:00,Iron Condor,2.8,4263,1,1600.04,WIN,1,29055.28,0.0134
805b4f9c-3d06-4e6a-aad7-ff75a78bf553,TRADER_106,disciplined_option_seller,2173480,2208546.19,2209861.84,2025-03-17 09:53:00,Iron Condor,2.08,856,1,1315.65,WIN,1,25917.55,0.0119
